Amostra,Espectro,Grao,Local,Pico,Centro,FWHM_Gauss,Amplitude,Area_Gauss,Area_Numerica,R2,Chi2,Categoria_Dano,Dose_Estimada
22,1,1,1,1,214.90963221394924,7.897530092490686,0.06663640776340891,0.5601468385755357,0.5470608688453485,0.8801401538302716,0.1518224718149894,Baixo dano,0.4665672370060594
22,1,1,1,2,356.22685976633716,9.439683857509538,0.16473891774185045,1.6552083972320473,1.3144625552259255,0.9995485296385864,0.0008126466505445316,Dano moderado,0.5850509107724577
22,1,1,1,3,439.3138846940721,10.769744061372403,0.37900535317353923,4.3445995152218835,3.1541662476933165,0.9996893339969942,0.0005591988054103554,Dano moderado,0.6872394362352418
22,1,1,1,4,974.2835639928511,9.249307224495524,0.1890932299304491,1.8615907316955984,1.4165984279186117,0.9997831503276117,0.0003903294102989857,Dano moderado,0.5704242740579911
22,1,1,1,5,1007.9389254400696,7.228636399581335,0.9999999999999999,7.694057064211212,6.66665248481545,0.995726311572416,0.0076926391696512065,Baixo dano,0.41517613457983393
22,2,2,1,1,356.101426689784,9.387189279796267,0.15890422958563455,1.587705885513379,1.40821741536136,0.9994974140512389,0.0007897779194816308,Dano moderado,0.5810177523667471
22,2,2,1,2,439.16338722858654,10.270675294137417,0.3398230157912842,3.7149315135230907,2.7857791861197114,0.9999561554991946,7.892010144978938e-05,Dano moderado,0.6488959828485777
22,2,2,1,3,974.5553693547402,9.366627075591913,0.1769528788340825,1.7641677747527806,1.332570729245455,0.9997439584300774,0.0004608748258607071,Dano moderado,0.5794379582177266
22,2,2,1,4,1007.8890925333062,7.549420640529802,0.9999999999999999,8.035495216405467,6.8232746043554755,0.997223275121901,0.00499810478057819,Baixo dano,0.4398219878119046
22,3,3,1,1,356.04247250806094,9.726822503192206,0.16102481844406688,1.6671045304952878,1.2974216329085764,0.9997131186673873,0.0005163863987028181,Dano moderado,0.6071117729202572
22,3,3,1,2,439.13372928780313,9.613402877374583,0.3052849904668835,3.1237884746495683,2.734829264438022,0.999841221075672,0.0002495097382296869,Dano moderado,0.5983977430686891
22,3,3,1,3,974.5159740057043,9.404128666983999,0.1773909383240009,1.7756158625937222,1.3380297779370203,0.9993455151568608,0.0011780727176505523,Dano moderado,0.5823192054843805
22,3,3,1,4,1007.8168978414318,7.591483700052508,0.9999999996266774,8.080266531570281,6.841243227351738,0.9974475188396194,0.0045944660886851115,Baixo dano,0.44305369267503414
22,4,4,1,1,356.0157932239901,9.797752224643862,0.16578246637018482,1.7288768996006767,1.3390861271697418,0.9999256585015922,0.00013381469713408183,Dano moderado,0.6125613034193879
22,4,4,1,2,439.08751673663716,10.083987465033717,0.33422034358617925,3.5872711202706573,2.722962127174325,0.9999754848101288,4.41273417682202e-05,Dano moderado,0.6345527569385404
22,4,4,1,3,974.3223984161489,9.049641630286239,0.17436971518870287,1.6795829688506954,1.295526320226734,0.999770738622208,0.0004126704800255939,Dano moderado,0.5550839664548917
22,4,4,1,4,1007.7497373113054,7.390445774236598,0.9999999999999999,7.866284645362484,6.742473511794823,0.9967467427201042,0.0058558631038123695,Baixo dano,0.42760794883459785
22,5,5,1,1,355.84310645553467,9.343123906204571,0.15414066300331225,1.5328806915031188,1.3618495890429114,0.9992842167592716,0.001124802235430281,Dano moderado,0.5776322097136972
22,5,5,1,2,439.18952732649217,9.869413096753203,0.3228615104921113,3.391615600812655,2.9339624531495434,0.9993003277726702,0.0010994849286611226,Dano moderado,0.6180670082235485
22,5,5,1,3,974.247970192864,8.978696480986075,0.17206450437177337,1.6443853589806499,1.2737064628141752,0.9997713447048384,0.00041157953129082527,Dano moderado,0.5496332506341601
22,5,5,1,4,1007.7499197903123,7.309303137480732,0.9999999999999999,7.779917584823049,6.70244524021323,0.9964508709567436,0.006388432277861624,Baixo dano,0.4213737600526446
22,6,6,1,1,215.07479241413822,8.5788763497689,0.06732337884080272,0.6147454673445327,0.5919540969233182,0.8738346241417301,0.1598094760871419,Dano moderado,0.5189150699527445
22,6,6,1,2,356.0062928563849,9.642681954327879,0.16436327665924597,1.6869478452333446,1.318550843782864,0.9998593013360503,0.00025325759510956883,Dano moderado,0.6006472545510109
22,6,6,1,3,439.0771635641753,9.628574923877187,0.31240651530089186,3.2017035643692475,2.8022464190322456,0.9998325267976056,0.00026317217519117086,Dano moderado,0.5995634114014842
22,6,6,1,4,974.3479707324233,9.21826738512483,0.17412783918193148,1.708506103281139,1.3032785446690123,0.9997969551748084,0.0003654806853448454,Dano moderado,0.5680394831991407
22,6,6,1,5,1007.7432348809424,7.439149104895978,0.9999999999999999,7.918123773048047,6.76574364886624,0.9970550741805967,0.005300866474926003,Baixo dano,0.4313498257291579
22,7,7,1,1,214.78305645362587,7.6760041708172695,0.06592869690978415,0.5386525457066786,0.5286657484476504,0.8708985566937243,0.1635284948546159,Baixo dano,0.44954740044389074
22,7,7,1,2,355.8145113888303,9.401575569052238,0.16395995121129486,1.640731228964549,1.4545783555894005,0.9993643115721935,0.000998938957981593,Dano moderado,0.5821230509702834
22,7,7,1,3,439.06700208066695,10.159759255401983,0.34618447968116706,3.743605125839086,2.828938243011317,0.9999572929019884,7.687277642077582e-05,Dano moderado,0.6403743035925343
22,7,7,1,4,974.2068613951583,9.01362338655805,0.1579078820652915,1.5149637439714474,1.170280175573403,0.9997328156521881,0.00048093182606144893,Dano moderado,0.552316684789255
22,7,7,1,5,1007.7810287987401,7.264746183391431,0.9999999980300119,7.732491785746534,6.68168335330988,0.9963980970011673,0.006483425397898745,Baixo dano,0.4179504492699636
22,8,8,1,1,214.2141879832235,6.4301890598595275,0.062124366692907274,0.4251916619736133,0.42355960084201155,0.8891279524384542,0.13859005945193223,Baixo dano,0.3538314254690075
22,8,8,1,2,356.0159220023004,9.399267266725353,0.16088869635905148,1.6096021901287574,1.4252469819762137,0.9996495810740166,0.0005506583122596356,Dano moderado,0.5819457041025088
22,8,8,1,3,439.1322564405011,9.741108451429369,0.3281014668743155,3.401853236734432,2.961334792465102,0.9995208243238314,0.0007529903482649873,Dano moderado,0.6082093623233183
22,8,8,1,4,974.1797776746707,8.904375918985032,0.15875872093270219,1.5046659752655136,1.1704463405785248,0.9996271370054728,0.0006711533901489617,Dano moderado,0.5439232018556199
22,8,8,1,5,1007.7487657072495,7.310529852185897,0.9999999999999999,7.78122328238775,6.702992225417926,0.9965981905094872,0.0061232570829231935,Baixo dano,0.42146800854344246
22,9,9,1,1,214.4472621861726,7.188451406859989,0.06532362692067162,0.4998096693909274,0.49487792470164443,0.8914171643369049,0.1357285445788689,Baixo dano,0.41208872158905296
22,9,9,1,2,356.03342650160954,9.74833001501533,0.16032853280158207,1.6635661090514857,1.2927733945594304,0.9998036758156447,0.00035338353183951034,Dano moderado,0.6087641950536278
22,9,9,1,3,439.20626414076173,10.685217018783314,0.3745417874893086,4.259735651572881,3.1129763301771187,0.9997933105087287,0.00037204108428837406,Dano moderado,0.680745223553122
22,9,9,1,4,974.3075152838969,8.815479286928962,0.1655744406275752,1.5535965515060612,1.2170554773287245,0.999560061141716,0.000791889944911176,Dano moderado,0.5370932736147521
22,9,9,1,5,1007.7984064918231,7.408691383730358,0.9999999987978376,7.885705001336911,6.753705029640598,0.9970735539407726,0.005267602906609318,Baixo dano,0.42900975901200333
22,10,10,1,1,356.0749342043827,9.475051396316873,0.15085291543260915,1.5213680975775714,1.3438593491076742,0.9995006333369582,0.0007847190419228925,Dano moderado,0.5877681987790253
22,10,10,1,2,439.19752249212365,10.567468163741468,0.3553535644281715,3.9969677755067403,2.942291629960228,0.9996806398869065,0.0005748482035683652,Dano moderado,0.671698579020257
22,10,10,1,3,974.390985880588,9.306798010970692,0.1787789415285481,1.7709882213374306,1.3431969615981323,0.9996737308111112,0.000587284539999802,Dano moderado,0.5748412911828782
22,10,10,1,4,1007.8099399959002,7.476988557155664,0.9999999994630321,7.958399539870473,6.787069256975263,0.9971477018743286,0.005134136626208514,Baixo dano,0.43425703084626965
22,11,11,1,2,356.0717490128216,9.913027931060325,0.16287830122927188,1.7185753713435445,1.3233247548071236,0.9998085880964025,0.0003445414264755619,Dano moderado,0.6214179359433648
22,11,11,1,3,439.11879992451446,10.359115695075403,0.35088928335506253,3.8689383606493095,2.88690573698339,0.9999455140901776,9.807463768026063e-05,Dano moderado,0.6556908588526431
22,11,11,1,4,974.3583525300893,9.239213016986781,0.1795521944342064,1.7657317256503158,1.3451109948826256,0.9998522719503325,0.0002659104894013687,Dano moderado,0.5696487360950944
22,11,11,1,5,1007.8125526511852,7.381198089142066,0.9999999999999999,7.85644154178166,6.740830279449913,0.996867446379147,0.005638596517535393,Baixo dano,0.4268974491887849
22,12,12,1,1,214.64767802317425,8.019530160754124,0.06847743194159127,0.584514666350909,0.572317680587228,0.8886095076371554,0.13923811545355574,Dano moderado,0.47594050225073936
22,12,12,1,2,356.2285437240934,9.216328006224629,0.153049871079345,1.5013775360988262,1.3431524013147258,0.9981340678575799,0.0029321790809459535,Dano moderado,0.5678904807182382
22,12,12,1,3,439.1685002953687,10.303419141261866,0.3471666363189532,3.8073111572422107,2.8491833081168516,0.99990557279804,0.0001699689635279586,Dano moderado,0.6514116926231491
22,12,12,1,4,974.2869053518283,8.906766066349276,0.16073836441322165,1.5238373475094527,1.1863568384127565,0.9996676166746292,0.0005982899856673309,Dano moderado,0.5441068368776149
22,12,12,1,5,1007.8414325149196,7.28680614783641,0.9999999999999999,7.755972111219424,6.694959580463006,0.9962748569783841,0.006705257438908466,Baixo dano,0.4196453163382714
22,13,13,1,2,356.06521383883285,9.844869146392035,0.1639703360102887,1.7182021471254172,1.32831111696189,0.9999317255145664,0.0001228940737803646,Dano moderado,0.6161812965173
22,13,13,1,3,439.07869432660493,10.137877538694307,0.3321456523940524,3.5840547529177034,2.7117525436705936,0.9999692667812092,5.531979382332164e-05,Dano moderado,0.6386931312978835
22,13,13,1,4,974.3590225285291,9.447162084379102,0.18627185429558832,1.8730424801980572,1.4072220149044121,0.9998447053710166,0.0002795303321702746,Dano moderado,0.5856254629428463
22,13,13,1,5,1007.848805368068,7.295959529024161,0.9999999999999999,7.765714839072372,6.699731695644654,0.9963211222098501,0.006621980022269667,Baixo dano,0.42034857061492625
22,14,14,1,2,355.95170783903325,10.047503993596045,0.17139992533800888,1.8330226803479712,1.3967885578475985,0.9999460426663772,9.712320052108393e-05,Dano moderado,0.6317497318279841
22,14,14,1,3,439.1153742928907,9.769225261180393,0.3118332056420605,3.242511356184564,2.8194072240119734,0.9995737042201108,0.0006698933683972086,Dano moderado,0.6103695768164896
22,14,14,1,4,974.414783159627,9.375001499888944,0.18262487671752012,1.822343761422542,1.3759487904907073,0.999793713758265,0.0003713152351230507,Dano moderado,0.5800813652364675
22,14,14,1,5,1007.8564621053532,7.369276789864347,0.9999999999999999,7.8437526815524174,6.736250895843401,0.9966763700344197,0.00598253393804451,Baixo dano,0.42598153576527775
22,15,15,1,1,214.72090851535756,7.372878363301897,0.06153160616097592,0.48287457997260286,0.4759912413368719,0.8754826730085562,0.15772194752249546,Baixo dano,0.42625824465248474
22,15,15,1,2,356.0127037427919,9.348870628627257,0.15836664327516606,1.5758754296275432,1.3983116789012013,0.9995220029028515,0.0007511382955190151,Dano moderado,0.5780737303974322
22,15,15,1,3,439.1789720301403,10.347975401407412,0.3409135458833439,3.7549025317132636,2.801993626235108,0.9999334895089651,0.00011971888386282244,Dano moderado,0.6548349500901315
22,15,15,1,4,974.4049815975222,9.35347537107072,0.17959317422117996,1.7879767049749709,1.3519135676030591,0.99967998655938,0.0005760241931160854,Dano moderado,0.5784275127593634
22,15,15,1,5,1007.8422598494745,7.43569008769243,0.9999999999999999,7.914442044672317,6.768250758730201,0.996965225050166,0.005462594909701055,Baixo dano,0.4310840694374094
22,16,16,1,1,214.9977006432758,8.322864209762864,0.06632015481035948,0.5875128407798785,0.5691385714903822,0.8747369688186237,0.15866650616307656,Dano moderado,0.49924565723608083
22,16,16,1,2,356.08791863767084,9.293435595391394,0.15544986272685804,1.5376789146201795,1.3690442657991853,0.999049110692195,0.0014942546265506486,Dano moderado,0.5738146567939207
22,16,16,1,3,439.13579806259963,10.312960732827833,0.3473583846031659,3.812941773211478,2.852703894486474,0.9999782784539422,3.909878290419838e-05,Dano moderado,0.6521447731031623
22,16,16,1,4,974.2325656852404,8.954410183748776,0.1682458389361879,1.6035419998550258,1.2439052621569395,0.99971469055334,0.0005135570039881293,Dano moderado,0.5477673344174184
22,16,16,1,5,1007.781446944841,7.322101055648472,0.999999997906324,7.793539489327845,6.710412413041488,0.996689316532887,0.005959230240803455,Baixo dano,0.42235702410547205
22,17,17,1,1,355.9944102266471,9.357370226132455,0.16227631043814697,1.6162478507443612,1.4332246882703363,0.9995273163579191,0.0007427885804127517,Dano moderado,0.5787267544737564
22,17,17,1,2,439.12833974065404,10.2326651961694,0.3451892152717152,3.759629130462177,2.826878882622517,0.9999648050896385,6.335083865067454e-05,Dano moderado,0.645975667021695
22,17,17,1,3,974.1868675877937,9.202166234888505,0.17919276548992252,1.7551311298372911,1.3386253433111703,0.9997926462764719,0.0003732367023506234,Dano moderado,0.5668024318264838
22,17,17,1,4,1007.7131225475415,7.369943196958518,0.9999999999999999,7.844461995720002,6.7301779334296885,0.9968467296184005,0.005675886686879053,Baixo dano,0.4260327358223229
22,18,18,1,1,214.58326928048254,7.67464814003707,0.0638765293691427,0.5217936715977637,0.5134815521357456,0.872050311473501,0.15993711065812385,Baixo dano,0.44944321659904807
22,18,18,1,2,355.86080758700086,10.276352602235153,0.1774231047635583,1.9406543713977993,1.4619624942050655,0.999962467921627,6.755774107130883e-05,Dano moderado,0.6493321704297268
22,18,18,1,3,439.08245338644133,9.710426753088427,0.31078573548723065,3.2121692228517476,2.801040369641608,0.9998274576425179,0.0002711379903290913,Dano moderado,0.6058520874397838
22,18,18,1,4,974.2840194700127,8.798481412210942,0.15985019569978928,1.496993504369101,1.1738507481746665,0.9992517665637031,0.0013468201853345696,Dano moderado,0.5357873269001666
22,18,18,1,5,1007.6614386740866,7.5965682540887975,0.9999999999999999,8.08567846108842,6.8343769692370175,0.9978524579421791,0.0038655757040774604,Baixo dano,0.44344433896164226
22,19,19,1,1,214.62300682247354,7.313440710851457,0.06387930531929054,0.49725705354954136,0.49100920312922547,0.8785519065104763,0.1538342517533967,Baixo dano,0.4216916498147174
22,19,19,1,2,355.9011975390872,10.129073820842791,0.17735945472133433,1.9121550460778534,1.4522242746057135,0.999945951543189,9.728722225979068e-05,Dano moderado,0.6380167416553516
22,19,19,1,3,439.1325711898704,10.276660335896413,0.3467033557669528,3.7923557493943574,2.8437014244463317,0.9999487907005971,9.217673892525687e-05,Dano moderado,0.6493558136069213
22,19,19,1,4,974.2102705338641,8.928174748582945,0.1663503677832529,1.5808310956635536,1.2281598328003624,0.9996500685132975,0.0006298766760644756,Dano moderado,0.5457516659336277
22,19,19,1,5,1007.6241836671034,7.50842668627315,0.9999999999999999,7.991861838558905,6.789709721890689,0.9976031813806415,0.004314273514845183,Baixo dano,0.43667242230636616
22,20,20,1,1,214.58193971252885,7.4295623245720765,0.06543933551403144,0.5174890131729672,0.5106093360256077,0.8830020814073392,0.1481973635507038,Baixo dano,0.4306132733968726
22,20,20,1,2,355.9528833887339,9.872425468078397,0.17282040703461005,1.8160086386233152,1.398448443029192,0.9998723110327371,0.0002298401410732582,Dano moderado,0.6182984487124632
22,20,20,1,3,439.0996925556692,10.340354976388797,0.35227777151400175,3.8772134540509278,2.896899825107753,0.9999260060760148,0.00013318906317336482,Dano moderado,0.6542494728359513
22,20,20,1,4,974.1333416397491,9.02487156587407,0.17452256443867376,1.676453989770432,1.2929368764634441,0.9997716297605259,0.00041106643105330375,Dano moderado,0.5531808824061047
22,20,20,1,5,1007.6147973906379,7.420791452102492,0.9999999999999999,7.898584150310039,6.746803520761008,0.9973503608313067,0.004769350503647903,Baixo dano,0.42993940726503443
22,21,21,1,1,214.62743848298155,7.5312586492950775,0.06644732823234127,0.5326526707064199,0.524730144128323,0.8827986397273817,0.1484550563453165,Baixo dano,0.4384266020253408
22,21,21,1,2,355.9414001907004,10.490085449164624,0.18821006003602414,2.101458809167758,1.5605691845101264,0.9999607069911606,7.072741591088588e-05,Dano moderado,0.6657532650593181
22,21,21,1,3,439.1232146662023,10.326007200028792,0.35543399885383387,3.9065232546935413,2.9207410132301543,0.9999001923057788,0.00017965384959830376,Dano moderado,0.653147133178212
22,21,21,1,4,974.0771067554588,9.093267692808068,0.17614042890000775,1.7048181034856824,1.3077961976805732,0.9997243540339631,0.0004961627388665329,Dano moderado,0.5584357568384438
22,21,21,1,5,1007.6140259416862,7.371873687616483,0.9999999999999999,7.846516782330264,6.722882144571522,0.997077156685347,0.005261117966375359,Baixo dano,0.4261810554195743
22,22,22,1,1,214.39668188577073,6.831248236411811,0.06473172356345569,0.47066972144313246,0.460723572785671,0.9299751435508354,0.09003195829178301,Baixo dano,0.38464480200351936
22,22,22,1,2,355.95941917490546,10.54944599873173,0.18427893315020594,2.069209031965323,1.5306142107817775,0.9999105319578571,0.00016104247585724333,Dano moderado,0.6703139360825588
22,22,22,1,3,439.11329465503763,10.46873454176872,0.3486432664482286,3.8848521226941632,2.8795541720227478,0.9999425276799583,0.00010345017607516235,Dano moderado,0.6641128748440908
22,22,22,1,4,974.140699499192,8.728496589507635,0.14428600527675195,1.340487223299335,1.0544513284749049,0.9994941151804584,0.0009105926751749244,Dano moderado,0.5304103929718716
22,22,22,1,5,1007.6290706446422,7.526545926341244,0.9999999999999999,8.011147698206257,6.798742251077778,0.9978996852295222,0.0037805665868601126,Baixo dano,0.4380645235207977
22,23,23,1,1,214.33139232224462,6.633658081434172,0.06661134627418133,0.4703274395897999,0.4621955667958071,0.9264147724752912,0.09460957824605414,Baixo dano,0.3694639503965874
22,23,23,1,2,355.82321481885555,10.091816377159006,0.17828560896810042,1.9150699926022288,1.4597323787779306,0.999956609663083,7.810260645067354e-05,Dano moderado,0.6351542522571264
22,23,23,1,3,439.11894841098973,10.398259171785448,0.36291967448008033,4.016707185590681,2.989994538135583,0.9999087673332568,0.0001642188001377525,Dano moderado,0.6586982521682759
22,23,23,1,4,973.9727366363419,8.57480720074281,0.1499609056909897,1.3686784880919838,1.084480289707176,0.9997291583345993,0.0004875149977212227,Dano moderado,0.5186024372330701
22,23,23,1,5,1007.6058457984223,7.3010555698075015,0.9999999999999999,7.771138991903027,6.6870200455685245,0.9967720978748216,0.005810223825321264,Baixo dano,0.42074009942831037
22,24,24,1,1,214.10415889227187,10.069886115330648,0.10572115016436821,1.1331449325397138,0.8780689310142155,0.9904743639627064,0.017146144867128548,Dano moderado,0.6334693502408537
22,24,24,1,2,355.77773757325565,10.187247365855717,0.17742681257753118,1.9238673538278632,1.4590791392154485,0.999980514792451,3.507337358818097e-05,Dano moderado,0.6424862151186946
22,24,24,1,3,439.1269489922635,10.406225372851107,0.3579932677462532,3.9652183717198772,2.9500079918636635,0.9998575534728359,0.0002564037488954926,Dano moderado,0.6593102953961505
22,24,24,1,4,974.0698946592678,8.801918759482573,0.1659984679692553,1.5551792690269999,1.2161223560136476,0.9997100826236334,0.0005218512774600237,Dano moderado,0.5360514182910461
22,24,24,1,5,1007.5830938496559,7.395462739409104,0.9999999999999929,7.871624631245335,6.731204586004651,0.9972018169070922,0.005036729567234113,Baixo dano,0.42799340226880145
22,26,26,1,1,214.47939344416656,7.059615715119007,0.06486574124741556,0.4874111605061555,0.48304584982232723,0.8801231129707843,0.15184405690367328,Baixo dano,0.4021902753925932
22,26,26,1,2,355.9313529079642,9.953272312621815,0.17400269134686053,1.8434054814050085,1.5927823577132187,0.9997172643428143,0.0004442988898633393,Dano moderado,0.6245099117787339
22,26,26,1,3,439.0559239022429,10.237119205691187,0.3485148700181393,3.7975027404685964,2.8563349976617163,0.9999570673495431,7.7278770822325e-05,Dano moderado,0.6463178685732538
22,26,26,1,4,974.1149313451915,9.092318334974872,0.17498864576500373,1.6934934664512367,1.2999153660993061,0.9997614375440516,0.00042941242070713,Dano moderado,0.5583628176761194
22,26,26,1,5,1007.6420034097903,7.35202292645583,0.9999999999999999,7.825387916428676,6.715763802286455,0.9968969987958062,0.005585402167548852,Baixo dano,0.4246559214396014
22,27,27,1,1,214.3605494225859,6.743010358346138,0.0638298068140127,0.4581169699190863,0.4554243441047574,0.8856963110253677,0.14478467270120093,Baixo dano,0.37786548583173374
22,27,27,1,2,355.91813802140143,9.834811289750084,0.17420003083307672,1.8235315485375305,1.5842363288596026,0.9998505340543087,0.00023487505751495767,Dano moderado,0.6154085513914989
22,27,27,1,3,439.0623243308515,10.27129501507281,0.3492046131396495,3.8177211007267546,2.86540115904971,0.9999637693040923,6.521525263395732e-05,Dano moderado,0.648943596008044
22,27,27,1,4,974.1168404349079,8.670677470310856,0.1618843469553311,1.494021722882972,1.1793348823152157,0.9997359820077842,0.00047523238598827354,Dano moderado,0.5259681500439831
22,27,27,1,5,1007.6888358230863,7.353469814316915,0.9999999999999999,7.826927963147494,6.720343657322029,0.996818990076162,0.005725817862908424,Baixo dano,0.4247670858339685
22,28,28,1,1,355.9858266958853,9.807533644599491,0.16312782208933738,1.70289106727121,1.317377997856397,0.9998919781655254,0.00019443930205419944,Dano moderado,0.6133128099145789
22,28,28,1,2,439.18908700676735,9.861856583742453,0.3181940955563555,3.3400258020040847,2.8903361239541288,0.9992965056016776,0.0011054911973637455,Dano moderado,0.6174864413289326
22,28,28,1,3,974.3584498991888,9.157155087075985,0.17224628793156138,1.6788406004240324,1.2859332663217247,0.9996247652103688,0.0006754226213360728,Dano moderado,0.5633442253400479
22,28,28,1,4,1007.7881139022901,7.552941438224527,0.9999999978135763,8.039242685474076,6.822138360792843,0.9974510489479423,0.004588111893703793,Baixo dano,0.4400924906987903
22,29,29,1,2,355.85892708419124,9.810873337833032,0.17270892685751474,1.8035221363954017,1.3972553053279806,0.9998074902546827,0.00034651754157097623,Dano moderado,0.6135693985457118
22,29,29,1,3,439.17276456994847,9.729074320499215,0.32698883807180984,3.3861287857549263,2.948271950624635,0.9996083422908459,0.0006154621143849486,Dano moderado,0.6072847800439547
22,29,29,1,4,974.2143398341456,9.297568964414522,0.1846228204207973,1.8270642183753052,1.385062910840205,0.9995648659505587,0.0007832412889942648,Dano moderado,0.5741322235359677
22,29,29,1,5,1007.8489729008995,7.2942937026103705,0.9999999999999999,7.763941757293418,6.6989021473641595,0.9962744338285546,0.006706019108601672,Baixo dano,0.4202205851715547
22,30,30,1,1,214.52809927421913,7.184477449479377,0.06516760297745859,0.49834023832900576,0.4930926144656455,0.8678656078653216,0.16516799016834788,Baixo dano,0.41178340244350053
22,30,30,1,2,356.04393105081823,9.355638329977642,0.16763815696027426,1.6693420173663704,1.4814854471362557,0.99943838759433,0.0008825337803384882,Dano moderado,0.5785936928921822
22,30,30,1,3,439.1083185277449,10.148938788294947,0.34456813744826364,3.7221577159161336,2.813617119960292,0.9999900446070699,1.79197072743322e-05,Dano moderado,0.6395429671047007
22,30,30,1,4,974.3098264261316,9.44192986225985,0.1890486885773769,1.8999118948831617,1.4275656051995713,0.9997466605692696,0.00045601097531469193,Dano moderado,0.5852234713174241
22,30,30,1,5,1007.8592681976792,7.3794741707603775,0.9999999999999999,7.854606627743998,6.741312439953601,0.9967844467895438,0.00578799577882116,Baixo dano,0.4267650005395198
22,31,31,1,1,214.69544901469354,7.6806760132593475,0.06441950825284569,0.5266424640708427,0.5174777130823365,0.8621045710023585,0.1723692862470519,Baixo dano,0.4499063380987156
22,31,31,1,2,355.9905604779893,9.784775668139483,0.1747672395315552,1.8201614938402133,1.410160517220154,0.9998821154821864,0.00021219213206453966,Dano moderado,0.6115643145831564
22,31,31,1,3,439.18081292417975,10.280373117965455,0.34502553526088925,3.7753666778371544,2.8288724003136165,0.999965525633351,6.205385996835674e-05,Dano moderado,0.6496410666532859
22,31,31,1,4,974.4350779367933,9.336445063255807,0.17537950778272196,1.742847611925975,1.3193484657900187,0.9995535017608341,0.0008036968304986246,Dano moderado,0.5771190742099437
22,31,31,1,5,1007.8520015712711,7.608394418099015,0.9999999999999999,8.098266060701343,6.850092173587726,0.9976648852792545,0.004203206497342034,Baixo dano,0.44435294314254725
22,32,32,1,1,214.2623834723808,6.207558775281025,0.06043672327496162,0.39931973384440483,0.39806043651845013,0.8633938958752914,0.17075763015588571,Baixo dano,0.3367267407048411
22,32,32,1,2,355.8993154283076,10.276478450234968,0.19999005886549476,2.187518561621728,1.6467692025783582,0.9999661399376055,6.094811231010256e-05,Dano moderado,0.6493418393315525
22,32,32,1,3,439.11457906671654,10.203039675699221,0.35899053967011996,3.8986262454160503,2.937095978347889,0.9999761120781959,4.2998259247302435e-05,Dano moderado,0.6436995382839712
22,32,32,1,4,974.2341890416294,8.79107375430611,0.1676122891012586,1.5683637786227762,1.2299074699063617,0.9997796637318835,0.0003966052826097265,Dano moderado,0.5352181965433384
22,32,32,1,5,1007.8607953847601,7.382301373322617,0.9999999999999999,7.8576158616635805,6.742728441084006,0.9969083573058999,0.005564956849380147,Baixo dano,0.4269822145123766
22,33,33,1,1,214.42710750057648,6.3949395993951175,0.061208911118170235,0.41662960145935557,0.4101576700751109,0.9049681054780017,0.12218386438542639,Baixo dano,0.35112320942152686
22,33,33,1,2,355.91417112491445,9.997028637372741,0.18587682719826737,1.9778584615920338,1.5136974579190574,0.9999332906908531,0.00012007675646443189,Dano moderado,0.6278717102093477
22,33,33,1,3,439.27566830316306,10.533326235981066,0.35802796352675936,4.01403824663975,2.958035034058349,0.9999220092992979,0.00014038326126389,Dano moderado,0.6690754547104253
22,33,33,1,4,974.4638912622689,9.12391973926438,0.17742721322434593,1.7230612285895008,1.3229987919525954,0.9996883932383732,0.0005608921709282119,Dano moderado,0.5607907535676823
22,33,33,1,5,1007.9017464224514,7.596288812187745,0.9999999999999999,8.085381027130758,6.845253803914831,0.997555593759202,0.004399931233436332,Baixo dano,0.44342286944038445
